order_id,customer_id,amount,order_date
3557,574,345.97,2025-08-24
3558,949,340.27,2024-03-11
3559,809,450.27,2024-01-13
3560,55,129.93,2025-09-03
3561,252,292.63,2025-01-14
3562,183,282.39,2024-04-28
3563,591,246.48,2024-03-04
3564,801,56.48,2025-05-22
3565,239,74.71,2024-11-19
3566,887,158.22,2024-12-19
3567,236,174.91,2025-02-24
3568,640,160.23,2024-06-27
3569,793,387.06,2025-02-20
3570,264,247.57,2024-09-06
3571,106,499.75,2024-06-16
3572,584,150.42,2024-03-04
3573,632,303.25,2024-07-18
3574,684,492.58,2024-07-25
3575,632,406.9,2025-06-21
3576,569,25.49,2025-08-08
3577,716,178.09,2024-09-03
3578,461,327.9,2025-05-29
3579,541,276.32,2024-04-26
3580,234,169.34,2024-03-02
3581,328,84.67,2024-12-09
3582,235,401.63,2024-09-06
3583,417,193.53,2023-11-19
3584,260,419.07,2024-03-15
3585,635,286.6,2025-05-17
3586,281,65.66,2024-09-29
3587,113,431.13,2024-09-15
3588,183,335.51,2024-12-15
3589,529,196.02,2024-11-25
3590,170,165.16,2024-01-19
3591,115,405.52,2025-06-09
3592,794,45.76,2024-07-01
3593,76,318.19,2025-05-18
3594,228,262.32,2025-05-26
3595,377,348.39,2023-10-06
3596,552,471.67,2023-10-09
3597,296,355.64,2024-01-30
3598,408,211.83,2025-01-03
3599,168,316.08,2024-11-27
3600,72,305.93,2025-08-20
3601,839,448.65,2024-01-30
3602,793,347.07,2025-08-25
3603,526,381.22,2024-04-23
3604,182,86.94,2024-06-19
3605,690,82.52,2025-03-19
3606,866,137.12,2024-02-17
3607,178,233.95,2025-06-18
3608,77,63.15,2023-10-09
3609,587,358.65,2025-04-22
3610,858,207.99,2024-07-22
3611,411,62.11,2024-05-06
3612,836,457.08,2024-06-03
3613,148,142.99,2024-01-08
3614,488,241.55,2024-10-05
3615,327,232.62,2024-02-26
3616,478,353.64,2024-02-05
3617,686,457.09,2024-09-30
3618,245,103.39,2024-11-24
3619,274,227.34,2024-12-18
3620,532,43.39,2024-03-10
3621,18,372.47,2025-07-23
3622,791,264.68,2023-12-06
3623,151,42.81,2024-12-13
3624,26,85.5,2024-08-08
3625,310,96.95,2024-05-23
3626,332,498.98,2024-11-08
3627,676,310.3,2024-06-19
3628,282,484.66,2023-11-18
3629,359,434.26,2025-07-30
3630,609,167.49,2023-12-30
3631,464,137.51,2025-07-30
3632,349,13.96,2025-04-06
3633,563,283.7,2025-07-29
3634,622,38.95,2024-06-08
3635,632,169.52,2025-02-23
3636,759,213.95,2023-12-05
3637,548,229.6,2024-10-23
3638,106,46.45,2025-06-14
3639,255,211.82,2023-11-24
3640,591,123.3,2024-01-22
3641,523,272.59,2024-05-05
3642,621,233.09,2025-04-18
3643,224,76.02,2024-03-09
3644,845,448.61,2025-07-28
3645,751,441.8,2024-01-01
3646,106,385.09,2024-10-08
3647,131,117.14,2025-03-03
3648,580,394.66,2025-04-07
3649,792,165.2,2023-10-25
3650,142,233.46,2024-10-09
3651,981,417.66,2024-06-02
3652,85,178.73,2024-10-17
3653,213,46.81,2025-01-24
3654,159,326.27,2024-10-19
3655,236,99.33,2025-06-14
3656,270,305.11,2024-11-06
3657,623,143.93,2025-03-14
3658,90,451.8,2024-03-12
3659,409,481.95,2023-11-26
3660,452,243.27,2024-02-19
3661,7,222.62,2023-11-16
3662,997,315.75,2023-12-06
3663,773,219.66,2023-11-06
3664,425,384.69,2025-04-20
3665,861,134.15,2024-10-27
3666,883,68.22,2023-12-17
3667,727,325.07,2025-09-03
3668,432,205.36,2025-02-17
3669,218,395.31,2024-08-05
3670,969,352.19,2025-07-23
3671,295,262.75,2024-11-05
3672,601,233.89,2024-03-12
3673,410,475.32,2023-12-24
3674,193,259.17,2024-10-06
3675,906,138.55,2024-03-26
3676,370,74.77,2025-06-28
3677,223,474.15,2023-12-09
3678,212,203.5,2024-06-01
3679,92,65.33,2024-09-05
3680,98,316.92,2025-07-26
3681,410,475.94,2025-04-22
3682,799,315.4,2025-07-03
3683,628,469.16,2024-12-27
3684,371,107.93,2023-09-24
3685,355,241.0,2025-05-02
3686,656,39.27,2025-04-12
3687,626,275.08,2024-05-03
3688,464,460.35,2024-04-04
3689,81,225.13,2024-07-10
3690,368,414.79,2024-01-16
3691,101,338.31,2024-09-18
3692,17,21.07,2024-09-03
3693,221,174.23,2025-08-21
3694,916,277.81,2023-11-30
3695,841,265.23,2023-11-28
3696,952,451.42,2025-06-14
3697,185,61.42,2025-06-03
3698,565,479.55,2025-06-30
3699,984,147.04,2025-08-15
3700,334,82.05,2023-11-06
3701,287,278.58,2024-01-19
3702,472,166.45,2025-06-11
3703,263,23.37,2023-12-03
3704,944,298.25,2024-08-07
3705,662,488.82,2024-04-10
3706,551,62.38,2024-03-12
3707,333,98.37,2023-09-29
3708,265,287.34,2025-05-11
3709,819,253.55,2024-05-02
3710,634,282.29,2024-10-26
3711,4,210.43,2023-10-27
3712,820,155.92,2024-10-05
3713,778,366.28,2025-03-15
3714,729,215.41,2024-02-09
3715,998,15.4,2024-08-14
3716,612,429.82,2024-11-06
3717,208,269.95,2024-05-30
3718,932,392.14,2025-06-13
3719,45,308.47,2025-05-10
3720,217,240.91,2024-07-18
3721,417,28.4,2023-10-05
3722,911,433.6,2025-08-11
3723,74,465.68,2024-12-22
3724,266,407.45,2024-09-23
3725,889,185.76,2024-02-25
3726,690,74.66,2024-01-12
3727,46,358.85,2025-06-17
3728,442,19.82,2024-04-04
3729,229,396.88,2024-04-03
3730,714,439.0,2024-01-13
3731,539,10.83,2024-06-29
3732,357,72.72,2025-07-08
3733,124,398.85,2024-01-27
3734,360,139.29,2024-05-03
3735,758,37.47,2024-06-19
3736,711,477.63,2025-08-20
3737,662,168.25,2024-02-16
3738,469,212.04,2025-08-06
3739,791,221.03,2024-09-09
3740,749,381.59,2025-08-22
3741,124,330.67,2025-03-13
3742,398,337.2,2024-03-02
3743,337,287.44,2023-10-04
3744,40,191.72,2025-02-19
3745,924,51.29,2025-04-23
3746,269,349.5,2024-06-07
3747,148,172.09,2025-06-10
3748,468,64.29,2024-05-07
3749,15,311.74,2024-09-19
3750,408,273.55,2025-04-28
3751,280,208.22,2024-03-14
3752,589,27.51,2025-09-03
3753,645,111.75,2025-01-05
3754,193,291.15,2024-05-03
3755,584,435.87,2024-05-31
3756,134,40.18,2025-01-12
3757,314,381.22,2024-03-18
3758,648,257.69,2025-02-16
3759,58,452.92,2024-08-07
3760,436,143.35,2025-03-26
3761,180,148.35,2024-04-12
3762,945,425.39,2024-09-14
3763,360,59.25,2024-04-06
3764,973,494.48,2025-05-26
3765,65,58.2,2025-03-16
3766,372,128.64,2024-12-08
3767,206,432.06,2024-11-16
3768,378,417.77,2025-09-06
3769,595,92.61,2023-09-16
3770,965,289.1,2024-12-09
3771,976,437.15,2024-03-18
3772,873,32.91,2024-01-06
3773,93,221.06,2024-10-04
3774,634,18.66,2024-11-01
3775,529,142.21,2024-11-28
3776,39,268.16,2024-02-03
3777,732,432.54,2023-12-14
3778,32,126.16,2025-08-07
3779,155,451.58,2024-07-29
3780,588,95.72,2025-03-09
3781,744,179.51,2024-04-21
3782,326,487.91,2024-09-08
3783,193,352.44,2023-12-04
3784,91,129.49,2024-11-23
3785,898,47.91,2023-12-13
3786,494,53.63,2024-05-24
3787,96,162.19,2025-07-24
3788,642,359.49,2023-11-01
3789,294,269.28,2024-10-29
3790,957,189.74,2024-12-08
3791,814,71.91,2024-05-16
3792,412,267.0,2024-02-17
3793,61,165.05,2024-12-20
3794,40,176.79,2025-06-24
3795,146,345.5,2024-06-10
3796,26,97.14,2024-11-17
3797,199,230.24,2025-07-06
3798,241,112.1,2024-09-06
3799,29,238.2,2024-12-28
3800,533,116.48,2024-11-27
3801,870,495.79,2023-11-12
3802,442,45.12,2025-04-07
3803,624,299.8,2023-11-09
3804,215,160.2,2025-05-27
3805,11,332.42,2024-02-09
3806,574,316.3,2024-07-26
3807,956,164.03,2023-11-07
3808,576,36.67,2023-09-21
3809,93,212.69,2025-07-18
3810,33,54.75,2024-11-30
3811,526,442.38,2024-10-30
3812,720,488.87,2023-11-28
3813,321,161.12,2024-06-16
3814,345,172.99,2025-01-06
3815,625,314.34,2024-02-27
3816,728,410.47,2024-04-17
3817,747,93.81,2024-12-14
3818,255,168.81,2024-08-26
3819,745,319.47,2025-05-29
3820,324,390.76,2025-07-11
3821,640,42.29,2024-07-01
3822,141,436.59,2024-10-17
3823,480,73.47,2024-02-25
3824,408,87.47,2025-01-21
3825,565,36.78,2024-10-12
3826,553,221.32,2025-05-28
3827,666,420.62,2023-11-10
3828,288,435.12,2025-04-20
3829,935,425.64,2025-08-04
3830,644,205.69,2024-03-13
3831,271,379.91,2024-07-11
3832,873,361.02,2025-07-19
3833,127,321.3,2025-06-24
3834,982,238.85,2025-09-13
3835,862,334.26,2025-03-26
3836,299,420.14,2024-01-13
3837,476,205.68,2025-01-29
3838,737,198.85,2025-07-29
3839,574,254.24,2025-08-28
3840,906,309.61,2023-10-20
3841,542,246.78,2024-07-31
3842,300,497.32,2024-04-08
3843,83,469.41,2024-10-05
3844,843,14.33,2025-08-18
3845,340,150.56,2024-02-14
3846,48,163.91,2024-06-06
3847,152,147.28,2025-07-22
3848,56,397.9,2025-08-09
3849,275,423.42,2024-10-02
3850,482,293.09,2024-08-10
3851,334,202.7,2025-06-06
3852,201,35.31,2024-05-23
3853,474,289.93,2023-12-02
3854,343,118.61,2024-04-13
3855,411,251.36,2024-10-30
3856,381,57.72,2025-04-21
3857,86,421.61,2024-12-03
3858,924,327.97,2024-09-06
3859,719,313.35,2023-11-22
3860,163,324.64,2025-03-19
3861,655,38.52,2023-10-30
3862,310,129.14,2024-08-11
3863,454,362.8,2025-03-16
3864,551,95.6,2024-03-24
3865,541,349.23,2024-07-17
3866,596,20.27,2025-06-28
3867,386,258.19,2025-05-10
3868,716,420.39,2024-05-04
3869,941,109.75,2025-01-23
3870,275,16.77,2025-03-02
3871,181,480.91,2023-11-27
3872,850,447.95,2024-03-31
3873,444,213.31,2024-07-31
3874,390,45.24,2025-08-19
3875,626,389.13,2023-10-15
3876,938,370.33,2025-03-18
3877,714,186.77,2025-08-26
3878,192,348.62,2023-10-26
3879,770,26.66,2025-09-09
3880,851,236.08,2025-07-30
3881,201,111.74,2025-04-14
3882,829,211.99,2024-11-08
3883,912,300.25,2025-09-09
3884,144,167.17,2024-05-07
3885,902,365.35,2025-03-28
3886,240,489.31,2025-08-05
3887,333,239.64,2024-04-05
3888,208,440.79,2024-03-09
3889,555,477.3,2024-10-01
3890,734,193.97,2025-02-13
3891,476,152.16,2024-05-22
3892,998,378.2,2025-07-30
3893,133,391.11,2024-07-25
3894,851,317.8,2024-10-04
3895,733,461.24,2024-12-19
3896,838,54.55,2025-08-22
3897,602,159.47,2024-04-10
3898,896,99.77,2024-11-30
3899,148,165.68,2024-12-26
3900,525,446.19,2025-02-19
3901,30,195.44,2025-06-05
3902,865,32.22,2024-02-27
3903,355,22.84,2024-04-27
3904,404,459.83,2024-02-01
3905,672,347.02,2023-12-06
3906,591,406.58,2024-04-30
3907,30,495.73,2024-12-30
3908,708,394.43,2024-07-08
3909,646,474.82,2024-10-10
3910,139,21.68,2024-02-12
3911,995,32.63,2024-04-20
3912,381,265.55,2024-01-25
3913,23,444.56,2025-05-27
3914,749,419.04,2024-02-05
3915,715,20.61,2025-06-18
3916,159,70.1,2024-05-27
3917,368,458.09,2025-07-14
3918,9,74.22,2024-09-20
3919,585,340.27,2025-04-21
3920,393,203.41,2024-10-19
3921,110,457.29,2024-01-23
3922,791,348.8,2024-12-22
3923,755,401.19,2024-07-14
3924,578,287.3,2025-02-20
3925,622,110.97,2025-08-09
3926,360,254.2,2024-09-12
3927,348,306.68,2024-06-01
3928,239,181.21,2023-11-21
3929,623,187.44,2025-02-27
3930,831,241.92,2025-06-13
3931,661,144.89,2024-04-07
3932,234,248.04,2025-06-10
3933,624,97.87,2024-07-23
3934,46,461.19,2024-10-28
3935,707,55.62,2024-09-05
3936,948,100.13,2024-12-19
3937,933,15.84,2024-10-02
3938,983,131.59,2025-06-16
3939,716,92.15,2024-10-11
3940,135,83.68,2024-06-17
3941,30,292.21,2024-08-26
3942,396,260.54,2024-11-29
3943,974,74.06,2025-08-19
3944,379,366.44,2024-02-29
3945,976,494.54,2024-01-21
3946,724,486.74,2023-10-25
3947,389,391.5,2024-01-08
3948,138,158.6,2025-08-31
3949,896,451.31,2023-12-07
3950,195,402.45,2025-09-06
3951,205,485.54,2024-09-06
3952,872,248.08,2024-11-29
3953,808,248.09,2024-07-28
3954,899,157.56,2025-08-06
3955,8,69.18,2024-03-25
3956,706,313.17,2023-09-24
3957,393,90.74,2024-04-07
3958,657,392.2,2024-11-26
3959,663,392.93,2024-11-26
3960,778,35.34,2025-05-03
3961,823,44.54,2025-04-06
3962,312,344.69,2025-09-13
3963,731,359.75,2024-01-15
3964,64,340.27,2024-08-11
3965,206,335.8,2024-04-19
3966,857,362.46,2023-10-29
3967,820,283.88,2025-07-20
3968,42,235.14,2025-02-02
3969,270,385.09,2024-05-19
3970,909,339.52,2024-01-09
3971,678,247.22,2025-02-19
3972,877,473.94,2025-05-11
3973,211,463.73,2023-12-19
3974,660,342.82,2025-08-19
3975,29,472.63,2024-11-04
3976,784,314.97,2023-09-26
3977,852,76.12,2025-03-27
3978,537,175.64,2025-07-07
3979,993,163.96,2025-01-23
3980,62,201.36,2024-12-25
3981,670,213.84,2024-05-10
3982,606,292.83,2024-05-28
3983,616,183.58,2024-02-06
3984,124,386.6,2024-05-23
3985,491,416.42,2024-04-22
3986,497,26.44,2023-09-29
3987,347,372.6,2025-01-06
3988,966,262.52,2025-01-14
3989,565,149.45,2023-12-27
3990,326,407.67,2024-08-25
3991,141,295.54,2024-12-06
3992,186,376.39,2025-04-29
3993,987,98.08,2025-02-23
3994,986,253.65,2025-08-27
3995,926,154.0,2024-01-24
3996,276,107.02,2024-01-28
3997,564,418.12,2024-06-07
3998,562,265.51,2025-05-14
3999,457,115.1,2024-08-14
4000,224,234.94,2023-11-28
4001,44,230.46,2025-06-30
4002,221,64.41,2024-02-24
4003,525,117.21,2025-01-06
4004,16,487.85,2023-09-19
4005,386,191.42,2025-04-08
4006,269,286.74,2025-05-03
4007,217,450.56,2023-11-09
4008,192,315.38,2025-03-24
4009,237,271.95,2024-09-14
4010,71,113.29,2023-10-11
4011,712,444.52,2025-08-25
4012,31,177.49,2023-10-03
4013,795,390.22,2023-12-04
4014,690,144.81,2024-02-24
4015,877,494.35,2025-05-13
4016,461,498.08,2023-11-09
4017,232,487.71,2023-12-14
4018,180,404.25,2023-09-28
4019,998,449.08,2023-12-06
4020,956,157.47,2024-08-18
4021,655,478.09,2024-09-19
4022,225,254.02,2024-03-17
4023,194,473.76,2025-05-16
4024,650,444.66,2023-12-28
4025,877,80.41,2025-05-12
4026,640,151.08,2025-04-28
4027,441,478.24,2025-08-03
4028,130,472.49,2023-12-20
4029,317,55.03,2023-11-16
4030,774,468.96,2025-02-16
4031,948,472.86,2024-08-14
4032,877,491.59,2024-08-10
4033,317,225.9,2023-11-23
4034,891,213.48,2024-08-21
4035,544,134.44,2024-07-09
4036,313,70.14,2024-12-29
4037,436,212.49,2025-03-31
4038,423,328.34,2023-11-26
4039,678,197.23,2024-10-31
4040,659,471.48,2025-04-11
4041,66,227.42,2024-02-27
4042,17,261.63,2025-01-26
4043,784,287.08,2025-02-15
4044,109,131.01,2025-05-07
4045,188,125.01,2023-12-14
4046,133,438.41,2024-07-03
4047,782,263.88,2023-10-29
4048,993,23.69,2023-10-23
4049,922,182.67,2024-08-20
4050,473,204.5,2025-08-10
4051,927,176.61,2025-08-09
4052,905,398.57,2025-06-08
4053,206,78.5,2024-02-04
4054,564,417.41,2024-11-06
4055,170,426.65,2024-09-24
4056,311,339.79,2025-07-31
4057,232,181.31,2025-07-07
4058,740,171.28,2023-09-23
4059,268,477.04,2024-11-21
4060,636,411.98,2025-04-11
4061,401,416.37,2025-08-09
4062,89,408.0,2024-09-21
4063,634,458.11,2024-09-19
4064,385,433.52,2023-12-07
4065,765,367.89,2025-04-23
4066,299,115.51,2025-06-04
4067,138,397.48,2023-10-02
4068,218,240.11,2024-02-10
4069,785,134.08,2024-02-20
4070,958,54.34,2025-04-12
4071,24,375.94,2024-11-12
4072,281,151.08,2024-12-02
4073,887,135.63,2024-12-02
4074,751,15.79,2025-08-22
4075,473,84.75,2025-03-11
4076,891,483.61,2023-11-15
4077,175,115.65,2025-06-09
4078,818,31.14,2025-06-28
4079,112,85.91,2024-03-06
4080,301,152.89,2023-11-29
4081,900,178.61,2025-09-14
4082,346,37.72,2024-05-11
4083,509,403.17,2025-05-05
4084,559,261.99,2024-07-18
4085,763,184.87,2024-08-24
4086,110,148.46,2025-07-27
4087,482,385.44,2024-03-09
4088,751,321.95,2025-09-08
4089,803,349.49,2024-04-24
4090,710,127.69,2024-12-21
4091,823,169.2,2024-03-30
4092,136,63.42,2024-09-08
4093,264,231.75,2023-10-25
4094,773,283.7,2024-03-21
4095,335,132.46,2024-01-02
4096,30,132.89,2024-08-16
4097,432,37.38,2024-05-27
4098,326,491.36,2024-07-24
4099,773,398.59,2024-09-24
4100,476,186.26,2024-06-04
4101,687,350.86,2025-08-22
4102,293,49.36,2025-07-30
4103,337,266.61,2024-03-02
4104,699,281.51,2024-04-28
4105,779,225.67,2025-05-31
4106,554,413.36,2023-12-12
4107,632,96.77,2024-10-05
4108,320,338.66,2025-08-15
4109,436,343.34,2025-07-23
4110,113,452.23,2024-03-12
4111,950,357.11,2024-02-05
4112,604,113.71,2024-08-04
4113,585,156.09,2024-02-26
4114,199,208.76,2024-04-04
4115,267,474.1,2025-04-17
4116,346,440.15,2023-11-19
4117,508,160.65,2024-12-11
4118,813,487.6,2024-06-21
4119,499,153.86,2024-06-09
4120,634,43.17,2025-07-27
4121,661,39.68,2024-09-25
4122,111,135.24,2025-04-03
4123,332,432.29,2024-10-25
4124,181,199.63,2024-06-09
4125,132,334.99,2023-11-02
4126,491,251.19,2023-11-25
4127,128,88.11,2024-06-11
4128,44,249.22,2025-02-09
4129,60,494.36,2025-09-03
4130,795,94.3,2025-07-26
4131,811,23.01,2024-09-25
4132,658,383.19,2025-08-30
4133,500,28.18,2024-11-27
4134,644,483.98,2024-03-04
4135,924,32.86,2024-04-04
4136,256,478.41,2025-02-27
4137,153,335.22,2024-02-05
4138,459,111.89,2025-07-15
4139,559,229.9,2024-07-05
4140,935,268.88,2025-01-29
4141,458,248.67,2024-06-14
4142,179,371.01,2025-06-09
4143,380,440.24,2025-03-31
4144,469,438.47,2024-01-10
4145,391,155.36,2025-03-24
4146,135,276.01,2024-07-10
4147,476,370.64,2024-08-16
4148,20,432.98,2024-05-25
4149,438,107.29,2024-05-03
4150,818,34.35,2025-03-10
4151,763,187.81,2025-05-02
4152,332,339.53,2024-07-28
4153,487,172.17,2024-12-12
4154,179,378.35,2024-04-23
4155,840,180.39,2025-07-07
4156,750,462.74,2025-09-08
4157,701,48.79,2025-03-30
4158,159,203.85,2024-08-27
4159,160,371.31,2024-10-06
4160,822,69.46,2024-08-13
4161,717,342.8,2025-01-09
4162,713,128.31,2024-03-29
4163,249,49.45,2023-10-15
4164,785,188.48,2025-05-31
4165,392,346.3,2023-11-26
4166,478,481.83,2024-02-21
4167,548,228.18,2024-03-21
4168,467,326.83,2024-11-05
4169,354,284.4,2025-08-07
4170,219,322.77,2024-03-23
4171,594,180.69,2025-04-20
4172,303,72.0,2025-05-28
4173,853,210.77,2024-05-29
4174,15,36.76,2024-11-20
4175,620,382.32,2025-03-29
4176,930,104.92,2024-08-09
4177,372,73.71,2024-09-26
4178,237,253.79,2023-11-18
4179,928,465.6,2024-07-17
4180,177,365.43,2024-03-09
4181,362,411.15,2025-08-21
4182,300,133.89,2024-11-02
4183,125,126.01,2023-09-23
4184,801,182.55,2024-05-20
4185,726,438.06,2024-01-21
4186,187,339.95,2024-08-29
4187,787,273.3,2025-05-11
4188,407,304.78,2024-01-31
4189,347,245.78,2023-12-28
4190,21,253.22,2024-09-24
4191,466,349.84,2025-08-07
4192,45,266.04,2024-06-11
4193,381,283.18,2024-02-07
4194,368,85.34,2024-11-11
4195,598,294.91,2025-08-20
4196,772,275.81,2025-06-07
4197,370,216.11,2024-06-10
4198,814,444.86,2025-02-03
4199,105,64.26,2025-07-08
4200,859,280.98,2025-09-11
4201,241,123.09,2025-02-06
4202,387,363.36,2025-03-23
4203,839,325.46,2024-09-17
4204,423,10.07,2025-05-26
4205,879,426.4,2024-11-29
4206,926,329.8,2024-04-05
4207,336,216.31,2023-12-08
4208,776,417.46,2024-05-08
4209,672,358.28,2025-04-15
4210,171,462.07,2025-02-19
4211,395,81.33,2024-10-10
4212,237,274.19,2024-09-22
4213,106,252.98,2025-03-07
4214,567,349.61,2025-06-10
4215,134,418.47,2024-10-14
4216,373,215.02,2024-05-23
4217,60,158.76,2024-11-03
4218,662,347.43,2024-03-03
4219,39,156.38,2024-05-15
4220,854,327.32,2025-01-08
4221,561,417.41,2025-04-06
4222,271,187.21,2024-11-04
4223,753,130.07,2024-05-26
4224,369,275.4,2025-01-12
4225,884,14.8,2025-04-13
4226,69,298.82,2025-03-19
4227,533,150.45,2024-05-29
4228,478,149.15,2024-02-08
4229,984,150.69,2024-09-24
4230,563,128.4,2024-09-14
4231,907,452.13,2024-04-15
4232,113,329.43,2024-12-29
4233,899,214.89,2025-05-28
4234,799,316.94,2024-04-06
4235,877,148.86,2025-07-23
4236,129,233.14,2024-12-04
4237,691,191.81,2024-10-24
4238,550,51.76,2025-07-25
4239,344,483.07,2023-09-30
4240,171,175.89,2025-06-18
4241,804,420.97,2025-02-17
4242,420,375.82,2023-12-15
4243,529,225.07,2024-01-26
4244,774,220.49,2025-01-25
4245,981,384.46,2025-05-17
4246,892,171.78,2024-03-15
4247,1000,474.82,2023-12-22
4248,663,36.75,2024-12-04
4249,200,237.11,2025-02-03
4250,671,215.62,2024-09-09
4251,479,216.82,2024-12-29
4252,347,342.29,2024-04-16
4253,730,313.95,2025-04-21
4254,68,157.83,2025-01-21
4255,158,100.59,2023-10-21
4256,661,57.91,2024-04-25
4257,393,195.96,2023-11-27
4258,979,306.91,2024-04-15
4259,24,21.84,2024-09-05
4260,530,204.36,2024-11-19
4261,219,46.57,2025-08-19
4262,288,272.73,2023-12-11
4263,368,368.31,2025-05-29
4264,994,226.44,2024-05-23
4265,926,55.14,2025-04-10
4266,771,58.76,2025-05-30
4267,535,65.98,2023-09-25
4268,80,275.51,2025-04-16
4269,418,486.23,2024-03-03
4270,87,488.14,2024-09-09
4271,518,389.97,2023-11-07
4272,956,231.47,2023-10-11
4273,248,143.94,2025-08-03
4274,114,202.03,2023-10-08
4275,484,50.84,2023-11-22
4276,569,211.97,2024-11-14
4277,553,188.4,2024-10-14
4278,440,29.88,2024-01-11
4279,959,14.07,2025-03-20
4280,266,209.43,2024-11-26
4281,579,481.25,2025-02-27
4282,633,157.14,2023-09-29
4283,759,22.63,2024-07-05
4284,965,449.13,2025-03-03
4285,377,474.2,2023-11-07
4286,466,144.04,2023-12-09
4287,450,267.89,2025-06-22
4288,521,261.46,2025-07-24
4289,54,210.53,2023-11-03
4290,343,420.3,2024-08-24
4291,836,405.08,2025-01-03
4292,936,317.75,2024-09-06
4293,19,62.4,2025-02-06
4294,594,41.89,2024-09-28
4295,550,102.27,2025-02-02
4296,784,391.65,2024-08-14
4297,595,257.26,2024-02-10
4298,943,417.73,2025-08-19
4299,904,344.12,2024-11-18
4300,742,181.1,2025-04-03
4301,998,187.33,2023-12-17
4302,817,168.06,2025-08-05
4303,503,442.46,2024-08-26
4304,62,210.09,2025-07-04
4305,870,97.33,2025-06-24
4306,161,111.33,2023-10-03
4307,387,356.73,2024-11-07
4308,767,184.07,2024-06-05
4309,265,189.46,2024-08-28
4310,132,171.18,2025-04-06
4311,43,414.64,2024-09-25
4312,198,363.55,2025-07-16
4313,598,459.98,2024-10-06
4314,785,10.88,2025-08-31
4315,379,433.7,2025-07-18
4316,421,22.64,2024-03-07
4317,4,294.94,2025-05-20
4318,213,188.35,2024-11-06
4319,601,475.0,2024-08-15
4320,554,296.05,2024-10-19
4321,633,418.29,2024-12-17
4322,88,420.65,2025-09-13
4323,520,329.06,2024-05-22
4324,275,487.98,2025-07-27
4325,606,282.77,2024-11-17
4326,16,343.53,2024-06-27
4327,858,239.42,2025-07-07
4328,261,398.76,2024-08-12
4329,554,386.6,2025-01-12
4330,605,227.27,2025-01-28
4331,74,227.57,2024-01-18
4332,910,147.83,2024-08-26
4333,996,482.53,2024-12-17
4334,382,216.94,2024-04-27
4335,36,252.69,2025-03-24
4336,542,75.15,2024-12-14
4337,93,325.06,2025-03-31
4338,707,316.73,2023-10-26
4339,849,318.45,2024-06-14
4340,212,77.08,2025-07-02
4341,632,190.15,2025-01-21
4342,787,144.82,2024-09-18
4343,63,297.31,2024-04-02
4344,146,306.81,2025-08-18
4345,759,421.85,2024-03-26
4346,429,168.79,2024-08-11
4347,121,21.8,2025-09-07
4348,795,206.3,2024-08-10
4349,728,143.37,2023-12-02
4350,199,256.64,2024-08-10
4351,78,125.23,2024-10-10
4352,613,196.01,2025-01-05
4353,524,499.48,2024-05-01
4354,145,310.16,2025-04-12
4355,146,151.14,2024-09-15
4356,232,17.23,2024-11-22
4357,353,195.52,2025-03-19
4358,34,439.78,2024-04-21
4359,179,196.42,2024-06-24
4360,487,207.61,2023-12-02
4361,526,226.93,2025-05-27
4362,950,330.78,2024-07-06
4363,847,371.77,2025-04-07
4364,597,407.15,2025-06-10
4365,198,276.4,2025-02-07
4366,195,485.87,2024-03-09
4367,610,110.8,2024-10-13
4368,810,412.12,2024-05-09
4369,817,468.55,2025-07-21
4370,87,39.45,2025-05-28
4371,285,144.19,2024-02-14
4372,790,381.06,2024-09-30
4373,849,278.81,2024-05-04
4374,836,211.91,2025-05-18
4375,115,394.23,2025-02-16
4376,275,79.71,2024-11-11
4377,278,155.36,2023-10-18
4378,551,67.47,2024-07-04
4379,100,293.81,2025-05-28
4380,988,296.48,2024-01-27
4381,181,426.36,2023-12-28
4382,413,294.47,2024-08-31
4383,832,236.2,2024-03-27
4384,675,100.13,2024-08-13
4385,772,242.31,2023-10-28
4386,622,367.06,2024-11-23
4387,341,192.45,2025-08-19
4388,115,201.54,2023-11-02
4389,983,230.81,2024-04-24
4390,578,480.16,2023-10-19
4391,971,18.03,2025-03-07
4392,604,29.59,2023-12-06
4393,253,466.82,2024-12-07
4394,690,321.51,2025-07-18
4395,6,465.36,2025-03-19
4396,235,490.84,2024-09-30
4397,486,452.05,2025-05-19
4398,804,172.91,2024-03-28
4399,739,220.76,2025-05-13
4400,232,237.93,2024-10-03
4401,271,212.52,2024-08-04
4402,645,61.49,2024-09-30
4403,815,282.35,2024-03-24
4404,923,74.41,2023-12-03
4405,996,339.32,2025-04-10
4406,836,280.98,2024-08-24
4407,235,188.58,2023-11-12
4408,241,85.87,2025-03-19
4409,465,294.97,2023-10-06
4410,931,34.86,2023-12-09
4411,686,247.93,2025-06-06
4412,33,224.85,2024-07-03
4413,370,300.73,2024-01-31
4414,406,175.7,2024-11-08
4415,893,252.85,2024-09-09
4416,601,171.99,2024-01-09
4417,333,68.88,2023-10-31
4418,723,411.69,2025-03-14
4419,22,37.25,2024-09-06
4420,551,18.45,2024-10-15
4421,863,250.51,2025-05-03
4422,361,294.94,2025-02-05
4423,816,414.44,2025-01-10
4424,667,235.07,2025-05-31
4425,731,309.07,2025-07-27
4426,772,463.41,2024-02-28
4427,131,70.41,2025-04-21
4428,21,189.54,2025-07-05
4429,91,365.92,2025-06-15
